ID	GachaID	PossessionCategory	PossessionID	PossessionNum	Weight
3536	300000704	1	10101005	1	5630
3537	300000704	1	10101005	3	1876
3538	300000704	1	10101006	1	5630
3539	300000704	1	10101006	3	1876
3540	300000704	1	10101007	1	5630
3541	300000704	1	10101007	3	1876
3542	300000704	1	10101008	1	5630
3543	300000704	1	10101008	3	1876
3544	300000704	1	10101009	1	5630
3545	300000704	1	10101009	3	1876
3546	300000704	1	10101010	1	5630
3547	300000704	1	10101010	3	1876
3548	300000704	1	10101011	1	5630
3549	300000704	1	10101011	3	1876
3550	300000704	1	10203001	1	2815
3551	300000704	1	10203001	3	938
3552	300000704	1	10203002	1	2815
3553	300000704	1	10203002	3	938
3554	300000704	1	10203003	1	2815
3555	300000704	1	10203003	3	938
3556	300000704	1	10203004	1	2815
3557	300000704	1	10203004	3	938
3558	300000704	1	10203005	1	2815
3559	300000704	1	10203005	3	938
3560	300000704	1	10203006	1	2815
3561	300000704	1	10203006	3	938
3562	300000704	1	10203007	1	2815
3563	300000704	1	10203007	3	938
3564	300000704	1	10203008	1	2815
3565	300000704	1	10203008	3	938
3566	300000704	1	10203009	1	2815
3567	300000704	1	10203009	3	938
3568	300000704	1	10203010	1	2815
3569	300000704	1	10203010	3	938
3570	300000704	1	10203011	1	2815
3571	300000704	1	10203011	3	938
3572	300000704	2	20202001	1	2815
3573	300000704	2	20202001	3	938
3574	300000704	2	20202002	1	2815
3575	300000704	2	20202002	3	938
3576	300000704	2	20202003	1	2815
3577	300000704	2	20202003	3	938
3578	300000704	2	20202004	1	2815
3579	300000704	2	20202004	3	938
3580	300000704	2	20202005	1	2815
3581	300000704	2	20202005	3	938
3582	300000704	2	20202006	1	2815
3583	300000704	2	20202006	3	938
3584	300000704	2	20202007	1	2815
3585	300000704	2	20202007	3	938
3586	300000704	2	20202008	1	2815
3587	300000704	2	20202008	3	938
3588	300000704	2	20202009	1	2815
3589	300000704	2	20202009	3	938
3590	300000704	2	20202010	1	2815
3591	300000704	2	20202010	3	938
3592	300000704	2	20202011	1	2815
3593	300000704	2	20202011	3	938
3594	300000704	3	30101003	1	5630
3595	300000704	3	30101003	3	1876
3596	300000704	3	30203003	1	2815
3597	300000704	3	30203003	3	938
3598	300000704	5	50101005	1	5630
3599	300000704	5	50101005	3	1876
3600	300000704	5	50203005	1	2815
3601	300000704	5	50203005	3	938
3602	300000704	6	60101006	1	5630
3603	300000704	6	60101006	3	1876
3604	300000704	6	60203006	1	2815
3605	300000704	6	60203006	3	938
3606	300000704	8	101	1	1000
3607	300000704	8	105	1	1000
3608	300000704	8	106	1	1000
3609	300000704	8	109	1	1000
3610	300000704	8	208	1	1000
3611	300000704	8	211	1	1000
3612	300000704	8	212	1	1000
3613	300000704	8	302	1	1000
3614	300000704	8	303	1	1000
3615	300000704	8	304	1	1000
3616	300000704	8	309	1	1000
3617	300000704	8	401	1	1000
3618	300000704	8	501	1	1000
3619	300000704	8	602	1	1000
3620	300000704	8	603	1	1000
3621	300000704	8	1301	1	1000
3622	300000704	8	1302	1	1000
3623	300000704	8	1303	1	1000
3624	300000704	8	1304	1	1000
3625	300000704	8	1305	1	1000
3626	300000705	1	10101001	1	5630
3627	300000705	1	10101001	3	1876
3628	300000705	1	10101002	1	5630
3629	300000705	1	10101002	3	1876
3630	300000705	1	10101003	1	5630
3631	300000705	1	10101003	3	1876
3632	300000705	1	10101004	1	5630
3633	300000705	1	10101004	3	1876
3634	300000705	1	10101005	1	5630
3635	300000705	1	10101005	3	1876
3636	300000705	1	10101006	1	5630
3637	300000705	1	10101006	3	1876
3638	300000705	1	10101007	1	5630
3639	300000705	1	10101007	3	1876
3640	300000705	1	10101008	1	5630
3641	300000705	1	10101008	3	1876
3642	300000705	1	10101009	1	5630
3643	300000705	1	10101009	3	1876
3644	300000705	1	10101010	1	5630
3645	300000705	1	10101010	3	1876
3646	300000705	1	10101011	1	5630
3647	300000705	1	10101011	3	1876
3648	300000705	1	10203001	1	2815
3649	300000705	1	10203001	3	938
3650	300000705	1	10203002	1	2815
3651	300000705	1	10203002	3	938
3652	300000705	1	10203003	1	2815
3653	300000705	1	10203003	3	938
3654	300000705	1	10203004	1	2815
3655	300000705	1	10203004	3	938
3656	300000705	1	10203005	1	2815
3657	300000705	1	10203005	3	938
3658	300000705	1	10203006	1	2815
3659	300000705	1	10203006	3	938
3660	300000705	1	10203007	1	2815
3661	300000705	1	10203007	3	938
3662	300000705	1	10203008	1	2815
3663	300000705	1	10203008	3	938
3664	300000705	1	10203009	1	2815
3665	300000705	1	10203009	3	938
3666	300000705	1	10203010	1	2815
3667	300000705	1	10203010	3	938
3668	300000705	1	10203011	1	2815
3669	300000705	1	10203011	3	938
3670	300000705	2	20202001	1	2815
3671	300000705	2	20202001	3	938
3672	300000705	2	20202002	1	2815
3673	300000705	2	20202002	3	938
3674	300000705	2	20202003	1	2815
3675	300000705	2	20202003	3	938
3676	300000705	2	20202004	1	2815
3677	300000705	2	20202004	3	938
3678	300000705	2	20202005	1	2815
3679	300000705	2	20202005	3	938
3680	300000705	2	20202006	1	2815
3681	300000705	2	20202006	3	938
3682	300000705	2	20202007	1	2815
3683	300000705	2	20202007	3	938
3684	300000705	2	20202008	1	2815
3685	300000705	2	20202008	3	938
3686	300000705	2	20202009	1	2815
3687	300000705	2	20202009	3	938
3688	300000705	2	20202010	1	2815
3689	300000705	2	20202010	3	938
3690	300000705	2	20202011	1	2815
3691	300000705	2	20202011	3	938
3692	300000705	3	30101003	1	5630
3693	300000705	3	30101003	3	1876
3694	300000705	3	30203003	1	2815
3695	300000705	3	30203003	3	938
3696	300000705	5	50101005	1	5630
3697	300000705	5	50101005	3	1876
3698	300000705	5	50203005	1	2815
3699	300000705	5	50203005	3	938
3700	300000705	6	60101006	1	5630
3701	300000705	6	60101006	3	1876
3702	300000705	6	60203006	1	2815
3703	300000705	6	60203006	3	938
3704	300000705	8	101	1	1000
3705	300000705	8	105	1	1000
3706	300000705	8	106	1	1000
3707	300000705	8	109	1	1000
3708	300000705	8	208	1	1000
3709	300000705	8	211	1	1000
3710	300000705	8	212	1	1000
3711	300000705	8	302	1	1000
3712	300000705	8	303	1	1000
3713	300000705	8	304	1	1000
3714	300000705	8	309	1	1000
3715	300000705	8	401	1	1000
3716	300000705	8	501	1	1000
3717	300000705	8	602	1	1000
3718	300000705	8	603	1	1000
3719	300000705	8	1301	1	1000
3720	300000705	8	1302	1	1000
3721	300000705	8	1303	1	1000
3722	300000705	8	1304	1	1000
3723	300000705	8	1305	1	1000
3724	300000706	1	10101001	1	5630
3725	300000706	1	10101001	3	1876
3726	300000706	1	10101002	1	5630
3727	300000706	1	10101002	3	1876
3728	300000706	1	10101003	1	5630
3729	300000706	1	10101003	3	1876
3730	300000706	1	10101004	1	5630
3731	300000706	1	10101004	3	1876
3732	300000706	1	10101005	1	5630
3733	300000706	1	10101005	3	1876
3734	300000706	1	10101006	1	5630
3735	300000706	1	10101006	3	1876
3736	300000706	1	10101007	1	5630
3737	300000706	1	10101007	3	1876
3738	300000706	1	10101008	1	5630
3739	300000706	1	10101008	3	1876
3740	300000706	1	10101009	1	5630
3741	300000706	1	10101009	3	1876
3742	300000706	1	10101010	1	5630
3743	300000706	1	10101010	3	1876
3744	300000706	1	10101011	1	5630
3745	300000706	1	10101011	3	1876
3746	300000706	1	10203001	1	2815
3747	300000706	1	10203001	3	938
3748	300000706	1	10203002	1	2815
3749	300000706	1	10203002	3	938
3750	300000706	1	10203003	1	2815
3751	300000706	1	10203003	3	938
3752	300000706	1	10203004	1	2815
3753	300000706	1	10203004	3	938
3754	300000706	1	10203005	1	2815
3755	300000706	1	10203005	3	938
3756	300000706	1	10203006	1	2815
3757	300000706	1	10203006	3	938
3758	300000706	1	10203007	1	2815
3759	300000706	1	10203007	3	938
3760	300000706	1	10203008	1	2815
3761	300000706	1	10203008	3	938
3762	300000706	1	10203009	1	2815
3763	300000706	1	10203009	3	938
3764	300000706	1	10203010	1	2815
3765	300000706	1	10203010	3	938
3766	300000706	1	10203011	1	2815
3767	300000706	1	10203011	3	938
3768	300000706	2	20202001	1	2815
3769	300000706	2	20202001	3	938
3770	300000706	2	20202002	1	2815
3771	300000706	2	20202002	3	938
3772	300000706	2	20202003	1	2815
3773	300000706	2	20202003	3	938
3774	300000706	2	20202004	1	2815
3775	300000706	2	20202004	3	938
3776	300000706	2	20202005	1	2815
3777	300000706	2	20202005	3	938
3778	300000706	2	20202006	1	2815
3779	300000706	2	20202006	3	938
3780	300000706	2	20202007	1	2815
3781	300000706	2	20202007	3	938
3782	300000706	2	20202008	1	2815
3783	300000706	2	20202008	3	938
3784	300000706	2	20202009	1	2815
3785	300000706	2	20202009	3	938
3786	300000706	2	20202010	1	2815
3787	300000706	2	20202010	3	938
3788	300000706	2	20202011	1	2815
3789	300000706	2	20202011	3	938
3790	300000706	2	20304001	1	1407
3791	300000706	2	20304001	3	469
3792	300000706	2	20304002	1	1407
3793	300000706	2	20304002	3	469
3794	300000706	2	20304003	1	1407
3795	300000706	2	20304003	3	469
3796	300000706	2	20304004	1	1407
3797	300000706	2	20304004	3	469
3798	300000706	2	20304005	1	1407
3799	300000706	2	20304005	3	469
3800	300000706	2	20304006	1	1407
3801	300000706	2	20304006	3	469
3802	300000706	2	20304007	1	1407
3803	300000706	2	20304007	3	469
3804	300000706	2	20304008	1	1407
3805	300000706	2	20304008	3	469
3806	300000706	2	20304009	1	1407
3807	300000706	2	20304009	3	469
3808	300000706	2	20304010	1	1407
3809	300000706	2	20304010	3	469
3810	300000706	2	20304011	1	1407
3811	300000706	2	20304011	3	469
3812	300000706	2	20305001	1	1407
3813	300000706	2	20305001	3	469
3814	300000706	2	20305002	1	1407
3815	300000706	2	20305002	3	469
3816	300000706	2	20305003	1	1407
3817	300000706	2	20305003	3	469
3818	300000706	2	20305004	1	1407
3819	300000706	2	20305004	3	469
3820	300000706	2	20305005	1	1407
3821	300000706	2	20305005	3	469
3822	300000706	2	20305006	1	1407
3823	300000706	2	20305006	3	469
3824	300000706	2	20305007	1	1407
3825	300000706	2	20305007	3	469
3826	300000706	2	20305008	1	1407
3827	300000706	2	20305008	3	469
3828	300000706	2	20305009	1	1407
3829	300000706	2	20305009	3	469
3830	300000706	2	20305010	1	1407
3831	300000706	2	20305010	3	469
3832	300000706	2	20305011	1	1407
3833	300000706	2	20305011	3	469
3834	300000706	2	20306001	1	1407
3835	300000706	2	20306001	3	469
3836	300000706	2	20306002	1	1407
3837	300000706	2	20306002	3	469
3838	300000706	2	20306003	1	1407
3839	300000706	2	20306003	3	469
3840	300000706	2	20306004	1	1407
3841	300000706	2	20306004	3	469
3842	300000706	2	20306005	1	1407
3843	300000706	2	20306005	3	469
3844	300000706	2	20306006	1	1407
3845	300000706	2	20306006	3	469
3846	300000706	2	20306007	1	1407
3847	300000706	2	20306007	3	469
3848	300000706	2	20306008	1	1407
3849	300000706	2	20306008	3	469
3850	300000706	2	20306009	1	1407
3851	300000706	2	20306009	3	469
3852	300000706	2	20306010	1	1407
3853	300000706	2	20306010	3	469
3854	300000706	2	20306011	1	1407
3855	300000706	2	20306011	3	469
3856	300000706	3	30101003	1	5630
3857	300000706	3	30101003	3	1876
3858	300000706	3	30203003	1	2815
3859	300000706	3	30203003	3	938
3860	300000706	3	30306003	1	1407
3861	300000706	3	30306003	3	469
3862	300000706	4	40300101	1	2500
3863	300000706	4	40300101	3	833
3864	300000706	4	40300105	1	2500
3865	300000706	4	40300105	3	833
3866	300000706	4	40300106	1	2500
3867	300000706	4	40300106	3	833
3868	300000706	4	40300109	1	2500
3869	300000706	4	40300109	3	833
3870	300000706	4	40300208	1	2500
3871	300000706	4	40300208	3	833
3872	300000706	4	40300211	1	2500
3873	300000706	4	40300211	3	833
3874	300000706	4	40300212	1	2500
3875	300000706	4	40300212	3	833
3876	300000706	4	40300302	1	2500
3877	300000706	4	40300302	3	833
3878	300000706	4	40300303	1	2500
3879	300000706	4	40300303	3	833
3880	300000706	4	40300304	1	2500
3881	300000706	4	40300304	3	833
3882	300000706	4	40300309	1	2500
3883	300000706	4	40300309	3	833
3884	300000706	5	50101005	1	5630
3885	300000706	5	50101005	3	1876
3886	300000706	5	50203005	1	2815
3887	300000706	5	50203005	3	938
3888	300000706	5	50306005	1	1407
3889	300000706	5	50306005	3	469
3890	300000706	6	60101006	1	5630
3891	300000706	6	60101006	3	1876
3892	300000706	6	60203006	1	2815
3893	300000706	6	60203006	3	938
3894	300000706	6	60306006	1	1407
3895	300000706	6	60306006	3	469
3896	300000706	8	101	1	1000
3897	300000706	8	105	1	1000
3898	300000706	8	106	1	1000
3899	300000706	8	109	1	1000
3900	300000706	8	208	1	1000
3901	300000706	8	211	1	1000
3902	300000706	8	212	1	1000
3903	300000706	8	302	1	1000
3904	300000706	8	303	1	1000
3905	300000706	8	304	1	1000
3906	300000706	8	309	1	1000
3907	300000706	8	401	1	1000
3908	300000706	8	501	1	1000
3909	300000706	8	602	1	1000
3910	300000706	8	603	1	1000
3911	300000706	8	1301	1	1000
3912	300000706	8	1302	1	1000
3913	300000706	8	1303	1	1000
3914	300000706	8	1304	1	1000
3915	300000706	8	1305	1	1000
3916	300000707	1	10101001	1	5630
3917	300000707	1	10101001	3	1876
3918	300000707	1	10101002	1	5630
3919	300000707	1	10101002	3	1876
3920	300000707	1	10101003	1	5630
3921	300000707	1	10101003	3	1876
3922	300000707	1	10101004	1	5630
3923	300000707	1	10101004	3	1876
3924	300000707	1	10101005	1	5630
3925	300000707	1	10101005	3	1876
3926	300000707	1	10101006	1	5630
3927	300000707	1	10101006	3	1876
3928	300000707	1	10101007	1	5630
3929	300000707	1	10101007	3	1876
3930	300000707	1	10101008	1	5630
3931	300000707	1	10101008	3	1876
3932	300000707	1	10101009	1	5630
3933	300000707	1	10101009	3	1876
3934	300000707	1	10101010	1	5630
3935	300000707	1	10101010	3	1876
3936	300000707	1	10101011	1	5630
3937	300000707	1	10101011	3	1876
3938	300000707	1	10203001	1	2815
3939	300000707	1	10203001	3	938
3940	300000707	1	10203002	1	2815
3941	300000707	1	10203002	3	938
3942	300000707	1	10203003	1	2815
3943	300000707	1	10203003	3	938
3944	300000707	1	10203004	1	2815
3945	300000707	1	10203004	3	938
3946	300000707	1	10203005	1	2815
3947	300000707	1	10203005	3	938
3948	300000707	1	10203006	1	2815
3949	300000707	1	10203006	3	938
3950	300000707	1	10203007	1	2815
3951	300000707	1	10203007	3	938
3952	300000707	1	10203008	1	2815
3953	300000707	1	10203008	3	938
3954	300000707	1	10203009	1	2815
3955	300000707	1	10203009	3	938
3956	300000707	1	10203010	1	2815
3957	300000707	1	10203010	3	938
3958	300000707	1	10203011	1	2815
3959	300000707	1	10203011	3	938
3960	300000707	2	20202001	1	2815
3961	300000707	2	20202001	3	938
3962	300000707	2	20202002	1	2815
3963	300000707	2	20202002	3	938
3964	300000707	2	20202003	1	2815
3965	300000707	2	20202003	3	938
3966	300000707	2	20202004	1	2815
3967	300000707	2	20202004	3	938
3968	300000707	2	20202005	1	2815
3969	300000707	2	20202005	3	938
3970	300000707	2	20202006	1	2815
3971	300000707	2	20202006	3	938
3972	300000707	2	20202007	1	2815
3973	300000707	2	20202007	3	938
3974	300000707	2	20202008	1	2815
3975	300000707	2	20202008	3	938
3976	300000707	2	20202009	1	2815
3977	300000707	2	20202009	3	938
3978	300000707	2	20202010	1	2815
3979	300000707	2	20202010	3	938
3980	300000707	2	20202011	1	2815
3981	300000707	2	20202011	3	938
3982	300000707	2	20304001	1	1407
3983	300000707	2	20304001	3	469
3984	300000707	2	20304002	1	1407
3985	300000707	2	20304002	3	469
3986	300000707	2	20304003	1	1407
3987	300000707	2	20304003	3	469
3988	300000707	2	20304004	1	1407
3989	300000707	2	20304004	3	469
3990	300000707	2	20304005	1	1407
3991	300000707	2	20304005	3	469
3992	300000707	2	20304006	1	1407
3993	300000707	2	20304006	3	469
3994	300000707	2	20304007	1	1407
3995	300000707	2	20304007	3	469
3996	300000707	2	20304008	1	1407
3997	300000707	2	20304008	3	469
3998	300000707	2	20304009	1	1407
3999	300000707	2	20304009	3	469
4000	300000707	2	20304010	1	1407
4001	300000707	2	20304010	3	469
4002	300000707	2	20304011	1	1407
4003	300000707	2	20304011	3	469
4004	300000707	2	20305001	1	1407
4005	300000707	2	20305001	3	469
4006	300000707	2	20305002	1	1407
4007	300000707	2	20305002	3	469
4008	300000707	2	20305003	1	1407
4009	300000707	2	20305003	3	469
4010	300000707	2	20305004	1	1407
4011	300000707	2	20305004	3	469
4012	300000707	2	20305005	1	1407
4013	300000707	2	20305005	3	469
4014	300000707	2	20305006	1	1407
4015	300000707	2	20305006	3	469
4016	300000707	2	20305007	1	1407
4017	300000707	2	20305007	3	469
4018	300000707	2	20305008	1	1407
4019	300000707	2	20305008	3	469
4020	300000707	2	20305009	1	1407
4021	300000707	2	20305009	3	469
4022	300000707	2	20305010	1	1407
4023	300000707	2	20305010	3	469
4024	300000707	2	20305011	1	1407
4025	300000707	2	20305011	3	469
4026	300000707	2	20306001	1	1407
4027	300000707	2	20306001	3	469
4028	300000707	2	20306002	1	1407
4029	300000707	2	20306002	3	469
4030	300000707	2	20306003	1	1407
4031	300000707	2	20306003	3	469
4032	300000707	2	20306004	1	1407
4033	300000707	2	20306004	3	469
4034	300000707	2	20306005	1	1407
4035	300000707	2	20306005	3	469
4036	300000707	2	20306006	1	1407
4037	300000707	2	20306006	3	469
4038	300000707	2	20306007	1	1407
4039	300000707	2	20306007	3	469
4040	300000707	2	20306008	1	1407
4041	300000707	2	20306008	3	469
4042	300000707	2	20306009	1	1407
4043	300000707	2	20306009	3	469
4044	300000707	2	20306010	1	1407
4045	300000707	2	20306010	3	469
4046	300000707	2	20306011	1	1407
4047	300000707	2	20306011	3	469
4048	300000707	3	30101003	1	5630
4049	300000707	3	30101003	3	1876
4050	300000707	3	30203003	1	2815
4051	300000707	3	30203003	3	938
4052	300000707	3	30306003	1	1407
4053	300000707	3	30306003	3	469
4054	300000707	4	40300101	1	2500
4055	300000707	4	40300101	3	833
4056	300000707	4	40300105	1	2500
4057	300000707	4	40300105	3	833
4058	300000707	4	40300106	1	2500
4059	300000707	4	40300106	3	833
4060	300000707	4	40300109	1	2500
4061	300000707	4	40300109	3	833
4062	300000707	4	40300208	1	2500
4063	300000707	4	40300208	3	833
4064	300000707	4	40300211	1	2500
4065	300000707	4	40300211	3	833
4066	300000707	4	40300212	1	2500
4067	300000707	4	40300212	3	833
4068	300000707	4	40300302	1	2500
4069	300000707	4	40300302	3	833
4070	300000707	4	40300303	1	2500
4071	300000707	4	40300303	3	833
4072	300000707	4	40300304	1	2500
4073	300000707	4	40300304	3	833
4074	300000707	4	40300309	1	2500
4075	300000707	4	40300309	3	833
4076	300000707	5	50101005	1	5630
4077	300000707	5	50101005	3	1876
4078	300000707	5	50203005	1	2815
4079	300000707	5	50203005	3	938
4080	300000707	5	50306005	1	1407
4081	300000707	5	50306005	3	469
4082	300000707	6	60101006	1	5630
4083	300000707	6	60101006	3	1876
4084	300000707	6	60203006	1	2815
4085	300000707	6	60203006	3	938
4086	300000707	6	60306006	1	1407
4087	300000707	6	60306006	3	469
4088	300000707	8	101	1	1000
4089	300000707	8	105	1	1000
4090	300000707	8	106	1	1000
4091	300000707	8	109	1	1000
4092	300000707	8	208	1	1000
4093	300000707	8	211	1	1000
4094	300000707	8	212	1	1000
4095	300000707	8	302	1	1000
4096	300000707	8	303	1	1000
4097	300000707	8	304	1	1000
4098	300000707	8	309	1	1000
4099	300000707	8	401	1	1000
4100	300000707	8	501	1	1000
4101	300000707	8	602	1	1000
4102	300000707	8	603	1	1000
4103	300000707	8	1301	1	1000
4104	300000707	8	1302	1	1000
4105	300000707	8	1303	1	1000
4106	300000707	8	1304	1	1000
4107	300000707	8	1305	1	1000
4108	300000708	1	10101001	1	5630
4109	300000708	1	10101001	3	1876
4110	300000708	1	10101002	1	5630
4111	300000708	1	10101002	3	1876
4112	300000708	1	10101003	1	5630
4113	300000708	1	10101003	3	1876
4114	300000708	1	10101004	1	5630
4115	300000708	1	10101004	3	1876
4116	300000708	1	10101005	1	5630
4117	300000708	1	10101005	3	1876
4118	300000708	1	10101006	1	5630
4119	300000708	1	10101006	3	1876
4120	300000708	1	10101007	1	5630
4121	300000708	1	10101007	3	1876
4122	300000708	1	10101008	1	5630
4123	300000708	1	10101008	3	1876
4124	300000708	1	10101009	1	5630
4125	300000708	1	10101009	3	1876
4126	300000708	1	10101010	1	5630
4127	300000708	1	10101010	3	1876
4128	300000708	1	10101011	1	5630
4129	300000708	1	10101011	3	1876
4130	300000708	1	10203001	1	2815
4131	300000708	1	10203001	3	938
4132	300000708	1	10203002	1	2815
4133	300000708	1	10203002	3	938
4134	300000708	1	10203003	1	2815
4135	300000708	1	10203003	3	938
4136	300000708	1	10203004	1	2815
4137	300000708	1	10203004	3	938
4138	300000708	1	10203005	1	2815
4139	300000708	1	10203005	3	938
4140	300000708	1	10203006	1	2815
4141	300000708	1	10203006	3	938
4142	300000708	1	10203007	1	2815
4143	300000708	1	10203007	3	938
4144	300000708	1	10203008	1	2815
4145	300000708	1	10203008	3	938
4146	300000708	1	10203009	1	2815
4147	300000708	1	10203009	3	938
4148	300000708	1	10203010	1	2815
4149	300000708	1	10203010	3	938
4150	300000708	1	10203011	1	2815
4151	300000708	1	10203011	3	938
4152	300000708	2	20202001	1	2815
4153	300000708	2	20202001	3	938
4154	300000708	2	20202002	1	2815
4155	300000708	2	20202002	3	938
4156	300000708	2	20202003	1	2815
4157	300000708	2	20202003	3	938
4158	300000708	2	20202004	1	2815
4159	300000708	2	20202004	3	938
4160	300000708	2	20202005	1	2815
4161	300000708	2	20202005	3	938
4162	300000708	2	20202006	1	2815
4163	300000708	2	20202006	3	938
4164	300000708	2	20202007	1	2815
4165	300000708	2	20202007	3	938
4166	300000708	2	20202008	1	2815
4167	300000708	2	20202008	3	938
4168	300000708	2	20202009	1	2815
4169	300000708	2	20202009	3	938
4170	300000708	2	20202010	1	2815
4171	300000708	2	20202010	3	938
4172	300000708	2	20202011	1	2815
4173	300000708	2	20202011	3	938
4174	300000708	2	20304001	1	1407
4175	300000708	2	20304001	3	469
4176	300000708	2	20304002	1	1407
4177	300000708	2	20304002	3	469
4178	300000708	2	20304003	1	1407
4179	300000708	2	20304003	3	469
4180	300000708	2	20304004	1	1407
4181	300000708	2	20304004	3	469
4182	300000708	2	20304005	1	1407
4183	300000708	2	20304005	3	469
4184	300000708	2	20304006	1	1407
4185	300000708	2	20304006	3	469
4186	300000708	2	20304007	1	1407
4187	300000708	2	20304007	3	469
4188	300000708	2	20304008	1	1407
4189	300000708	2	20304008	3	469
4190	300000708	2	20304009	1	1407
4191	300000708	2	20304009	3	469
4192	300000708	2	20304010	1	1407
4193	300000708	2	20304010	3	469
4194	300000708	2	20304011	1	1407
4195	300000708	2	20304011	3	469
4196	300000708	2	20305001	1	1407
4197	300000708	2	20305001	3	469
4198	300000708	2	20305002	1	1407
4199	300000708	2	20305002	3	469
4200	300000708	2	20305003	1	1407
4201	300000708	2	20305003	3	469
4202	300000708	2	20305004	1	1407
4203	300000708	2	20305004	3	469
4204	300000708	2	20305005	1	1407
4205	300000708	2	20305005	3	469
4206	300000708	2	20305006	1	1407
4207	300000708	2	20305006	3	469
4208	300000708	2	20305007	1	1407
4209	300000708	2	20305007	3	469
4210	300000708	2	20305008	1	1407
4211	300000708	2	20305008	3	469
4212	300000708	2	20305009	1	1407
4213	300000708	2	20305009	3	469
4214	300000708	2	20305010	1	1407
4215	300000708	2	20305010	3	469
4216	300000708	2	20305011	1	1407
4217	300000708	2	20305011	3	469
4218	300000708	2	20306001	1	1407
4219	300000708	2	20306001	3	469
4220	300000708	2	20306002	1	1407
4221	300000708	2	20306002	3	469
4222	300000708	2	20306003	1	1407
4223	300000708	2	20306003	3	469
4224	300000708	2	20306004	1	1407
4225	300000708	2	20306004	3	469
4226	300000708	2	20306005	1	1407
4227	300000708	2	20306005	3	469
4228	300000708	2	20306006	1	1407
4229	300000708	2	20306006	3	469
4230	300000708	2	20306007	1	1407
4231	300000708	2	20306007	3	469
4232	300000708	2	20306008	1	1407
4233	300000708	2	20306008	3	469
4234	300000708	2	20306009	1	1407
4235	300000708	2	20306009	3	469
4236	300000708	2	20306010	1	1407
4237	300000708	2	20306010	3	469
4238	300000708	2	20306011	1	1407
4239	300000708	2	20306011	3	469
4240	300000708	3	30101003	1	5630
4241	300000708	3	30101003	3	1876
4242	300000708	3	30203003	1	2815
4243	300000708	3	30203003	3	938
4244	300000708	3	30306003	1	1407
4245	300000708	3	30306003	3	469
4246	300000708	4	40300101	1	2500
4247	300000708	4	40300101	3	833
4248	300000708	4	40300105	1	2500
4249	300000708	4	40300105	3	833
4250	300000708	4	40300106	1	2500
4251	300000708	4	40300106	3	833
4252	300000708	4	40300109	1	2500
4253	300000708	4	40300109	3	833
4254	300000708	4	40300208	1	2500
4255	300000708	4	40300208	3	833
4256	300000708	4	40300211	1	2500
4257	300000708	4	40300211	3	833
4258	300000708	4	40300212	1	2500
4259	300000708	4	40300212	3	833
4260	300000708	4	40300302	1	2500
4261	300000708	4	40300302	3	833
4262	300000708	4	40300303	1	2500
4263	300000708	4	40300303	3	833
4264	300000708	4	40300304	1	2500
4265	300000708	4	40300304	3	833
4266	300000708	4	40300309	1	2500
4267	300000708	4	40300309	3	833
4268	300000708	5	50101005	1	5630
4269	300000708	5	50101005	3	1876
4270	300000708	5	50203005	1	2815
4271	300000708	5	50203005	3	938
4272	300000708	5	50306005	1	1407
4273	300000708	5	50306005	3	469
4274	300000708	6	60101006	1	5630
4275	300000708	6	60101006	3	1876
4276	300000708	6	60203006	1	2815
4277	300000708	6	60203006	3	938
4278	300000708	6	60306006	1	1407
4279	300000708	6	60306006	3	469
4280	300000708	8	101	1	1000
4281	300000708	8	105	1	1000
4282	300000708	8	106	1	1000
4283	300000708	8	109	1	1000
4284	300000708	8	208	1	1000
4285	300000708	8	211	1	1000
4286	300000708	8	212	1	1000
4287	300000708	8	302	1	1000
4288	300000708	8	303	1	1000
4289	300000708	8	304	1	1000
4290	300000708	8	309	1	1000
4291	300000708	8	401	1	1000
4292	300000708	8	501	1	1000
4293	300000708	8	602	1	1000
4294	300000708	8	603	1	1000
4295	300000708	8	1301	1	1000
4296	300000708	8	1302	1	1000
4297	300000708	8	1303	1	1000
4298	300000708	8	1304	1	1000
4299	300000708	8	1305	1	1000
4300	300000709	1	10101001	1	5630
4301	300000709	1	10101001	3	1876
4302	300000709	1	10101002	1	5630
4303	300000709	1	10101002	3	1876
4304	300000709	1	10101003	1	5630
4305	300000709	1	10101003	3	1876
4306	300000709	1	10101004	1	5630
4307	300000709	1	10101004	3	1876
4308	300000709	1	10101005	1	5630
4309	300000709	1	10101005	3	1876
4310	300000709	1	10101006	1	5630
4311	300000709	1	10101006	3	1876
4312	300000709	1	10101007	1	5630
4313	300000709	1	10101007	3	1876
4314	300000709	1	10101008	1	5630
4315	300000709	1	10101008	3	1876
4316	300000709	1	10101009	1	5630
4317	300000709	1	10101009	3	1876
4318	300000709	1	10101010	1	5630
4319	300000709	1	10101010	3	1876
4320	300000709	1	10101011	1	5630
4321	300000709	1	10101011	3	1876
4322	300000709	1	10203001	1	2815
4323	300000709	1	10203001	3	938
4324	300000709	1	10203002	1	2815
4325	300000709	1	10203002	3	938
4326	300000709	1	10203003	1	2815
4327	300000709	1	10203003	3	938
4328	300000709	1	10203004	1	2815
4329	300000709	1	10203004	3	938
4330	300000709	1	10203005	1	2815
4331	300000709	1	10203005	3	938
4332	300000709	1	10203006	1	2815
4333	300000709	1	10203006	3	938
4334	300000709	1	10203007	1	2815
4335	300000709	1	10203007	3	938
